,val0,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,val26,Name
339,69730303,776499562,577715097,922806031,516849519,1010535395,896215675,370128672,491240943,1002351699,1205913800,592487134,945760409,418815571,863374171,1055880094,757052637,888586860,700694314,1178560124,1045266542,561826864,1059074529,836342773,1044591483,920284063,773779110,Not Truck
340,496697344,1142454542,553476021,1133482052,1153744140,1101174548,1142814718,1289916444,840238617,450187636,926172384,727533586,1080967652,860509489,503717440,1007772356,668569457,616553241,1061492119,1005840447,786810939,736447601,1017805396,863585753,702156067,943840105,840260773,Not Truck
341,997457919,507190593,751923364,527128485,1070598163,1395585920,778721157,601110111,618601720,326001024,1005825524,1083827966,84044100,994661133,309257926,769263681,842114292,1142752574,715470481,803949213,740266592,755890995,722135545,1354602222,1104451902,468654016,1138982586,Not Truck
342,510722047,938709764,1047495206,995056134,502240996,1077456316,1213726252,1171771810,644636245,923785634,1309063218,697091017,1140748520,976422714,578407983,581194089,646244338,1153212712,59932143,651768933,1110843984,239945854,796696966,199880319,475834048,917661896,776148438,Not Truck
343,18612223,1340166284,368878296,1058357362,879761752,822374489,714631492,618963313,513748509,254263633,181542243,951116626,313596170,689714070,1399944200,818344875,389362064,1121735550,367743583,467365870,75413101,300168466,1484052608,1064269260,890558575,137035360,775441941,Not Truck
344,864944127,1037276830,674010784,766413913,209161565,690677163,580340903,904468882,715392942,132499732,784998934,969827206,974866932,947505448,752827895,305542376,674780571,703441465,335644301,959287465,1019733604,921170870,327108597,955577411,1301709910,479742075,1503788814,Not Truck
345,109379583,563582832,946351970,549140159,772571739,1085726704,795987202,1033749863,1358930720,1000256024,1187742358,793573050,1275415448,987880671,1416157334,1080505116,670490103,947535625,748600516,1054047745,578277229,528194825,1018158507,541901166,1122467998,916764273,532381387,Not Truck
346,626917375,957503340,689255368,968988650,980557144,216113254,1011304248,1060899194,900693698,918489636,945432222,1098989714,1016875932,517171720,1113082872,1171705346,1468841848,343039538,970631539,802886914,1111133066,1181789198,422675085,418222367,308013824,1079347960,725974073,Not Truck
347,236781568,1112731964,675845809,960214191,910121386,857173949,1185603332,392464240,211299248,1497531726,446987991,1093771804,416597877,891392914,877380584,1222703276,807488015,320140985,912520654,297933752,955873128,916937973,1329077244,983467090,1148871946,541862843,785952170,Not Truck
348,486277119,1071324055,946163020,1166905956,928812789,681223314,917463361,791436621,1159850010,1000196172,271997778,549751731,852935072,650095732,736432289,1112650716,882838102,294151168,1320697668,1068660749,567511534,452596272,1233201474,529853959,552864476,669536912,412860517,Not Truck
349,1039794174,756892191,1009824378,582688923,1379193904,604339263,611457840,592804378,1027030487,472274167,995522142,497125931,480662405,1108331504,708246303,901143640,1097825246,887019404,1031498137,767177689,490484602,646124635,1055896752,896835193,252337472,830489772,906264539,Not Truck
350,356450303,993332381,1254299076,790371552,730251667,405427850,1069911142,387991023,1029338000,908149163,257531589,782208927,718339423,1020283596,771889755,1143146826,637835621,788699931,840143116,676928853,840562219,675449636,673571719,60063019,1138708264,608881924,402141587,Not Truck
351,435814398,755017529,1123103212,1069567276,1250396630,578891133,748057955,794319946,1037700503,1001411724,1141286086,1308593330,1247777568,764122190,624164126,298439438,965354081,615642045,377575249,518007748,732669981,779907286,878144626,545870746,367206290,481014258,824083928,Not Truck
352,154796032,1082676450,544768931,593350507,676080004,1001613687,458230957,502385185,536517259,1172868070,281601183,1174669794,1108145424,1119530698,748257653,601402971,844623093,856471064,629733365,1398793168,1092211774,894982056,409881844,821932371,419343183,858850909,956187223,Not Truck
353,331677696,560182156,801795401,501294402,686598639,370825410,705712729,969571037,1129876626,863552397,992149508,1025624722,405483495,1445397442,1160423754,1291874240,671406003,967427184,658640057,1253951948,628124710,946213943,886441647,866084343,973498275,616712491,355485961,Not Truck
354,110690304,694153576,846771909,892782083,862708010,989174599,925785754,875961579,1018414201,856564350,427343653,663963804,798415093,1045352015,922610446,1054256026,586462035,1257793902,1104425412,953427040,1062467928,1229766120,1354077916,829480345,561585079,482306068,1227914918,Not Truck
355,851574784,763376899,86750184,795084980,637077874,1329947492,839194117,797304850,800536075,726148022,1296024684,1264035916,725344631,1027434373,955550589,1249636770,569405473,1093929000,1083225582,840693358,1044270083,513863555,1153294438,788657280,340084237,1218785656,1129347682,Not Truck
356,1047724032,841077429,986587701,804431730,696995091,1152480696,572858573,887418258,376597940,849593299,445495324,115265164,813721105,680570601,976659425,432405899,625463690,913771068,733954675,436921111,831694785,1109336274,1235611818,1065300902,961346513,770757686,1125377160,Not Truck
357,924254208,939594939,265526780,1204812888,1082226404,742292654,1057850112,545458630,807037635,536554641,763777201,874203202,1024213411,796951846,600821530,1215555330,1072767089,54081655,441170149,1022645294,573397571,702343906,1218833682,879167588,499520579,506074831,441691602,Not Truck
358,457179135,1259553474,662745215,784294425,859256059,488343360,597898592,259207207,230523897,617036371,524266201,476106816,161575941,471212448,829231041,793880183,1048098019,266232677,1450675028,473906592,677164628,650022639,618563865,1066519982,483202949,538150916,901609350,Not Truck
359,251592704,409457707,664493598,437019293,981532924,401795104,739496372,1127539698,804687426,544106801,440581777,1301024646,926098124,984787787,626981521,809927416,1007841660,819067517,891076322,855983599,1132129416,808510222,680949104,713794093,1131920654,1025014484,184407089,Not Truck
360,813826046,199064027,1107027356,1049543105,443195874,744402372,969504828,1250406392,487083317,1040250833,1237753434,1004021525,593505369,1458113256,753131280,753233897,905945624,583341325,781045956,654829896,524806920,716664742,866750374,801767508,924216135,82049475,781998560,Not Truck
361,152174592,823751720,805896850,846889624,522472790,619744747,1240907528,871121413,892945088,673812311,1057732480,1302319654,899313253,706838819,971926379,655560373,1069676449,631636912,646431929,1089221478,1102750692,1019004178,966619830,943178395,1051133779,629679065,904887962,Not Truck
362,330366976,529063169,113990250,680932689,1234355470,1168256352,1256906372,1135335372,824940393,864037101,1264682300,806287345,1222677338,665067065,852881949,1094135142,305349645,936264016,736798942,1287295322,976351280,869719806,545926962,797346879,1190006812,1064768757,732149220,Not Truck
363,966459390,791271394,1061783576,724546816,934681056,1076772106,94332487,737088922,803858449,896562969,519889770,1096965750,823881573,1248796884,799137703,941473526,963146760,331663438,1069526265,1235490438,1364229874,858497189,511884599,1036598683,1005250151,1438158082,1151807604,Not Truck
364,535560192,542148963,899032413,1192976014,383447189,864968810,606901956,770329195,945800892,714286728,327138920,595706520,352905865,971082096,960252192,328921505,433320530,1358726228,676091594,1290568802,967198504,357244156,169482792,459896774,572857029,1036590934,894975332,Not Truck
365,959184897,1076740706,890619317,572802146,1035857040,246498529,316728334,777620795,889166632,683237768,737931897,1024675759,1175613300,859475497,1041921328,1067023737,1073566152,649066356,144673469,980091192,1019538162,708263722,320455634,1211931000,1061466058,819076587,782910703,Not Truck
366,700973056,318860125,118629175,632278487,384517170,374870849,162248137,279261100,34964269,587883853,198652950,330599477,215092047,258528841,134932790,164815626,390692178,265962730,108338134,25212841,116234936,197673654,254249739,68316069,137255049,133480848,161492831,Not Truck
367,22347775,1185282252,684889762,767041766,832093230,861553290,1277584716,228213139,1052096789,683591204,1364465426,1443071350,695254811,379243749,495999700,634348236,1018842492,1056979199,849506257,1065922290,371714146,811220028,828501259,1019200423,499507275,883398770,1066807485,Not Truck
368,650641408,479747051,449527103,138287738,117646046,132484269,231987470,209660091,98870466,28667299,158518945,98696639,75133286,223760270,252819218,43815386,154824455,101496837,111387238,59530735,92148183,39024638,180095253,38477641,55229606,148877837,61041357,Not Truck
369,931069952,519224899,254762372,372226837,235277101,39145459,249373337,43846914,199116692,182005371,80175789,140178095,26333364,181947234,29321263,133946533,307927951,167892110,87349888,161561041,71812176,131133507,164632438,116089823,214874954,123941277,85485450,Not Truck
370,388104191,180253280,951970848,1201463340,1101187580,460736278,411456384,1110308262,1324819652,931320783,984236961,913789651,1262664746,868700294,731163796,1341814988,879179178,647662164,475429381,333452707,1166313424,466139983,721559511,165874379,431241114,335009042,220734514,Not Truck
371,630063104,179996368,616296373,278231527,260356757,117375954,485893426,259940222,518199551,563669509,217374188,284408685,476039844,1047915074,665784877,1110559434,1022147164,968526992,200782336,431041601,207952063,425183527,153062137,319313296,263837676,515430551,287521639,Not Truck
372,943849471,786924946,874589295,655061472,1003977406,1105416298,695546488,1082484772,210815367,588520940,902366095,537093722,248939658,829694882,368518246,740205193,674395313,522281387,840017693,191936142,387394252,271825600,587895139,654104905,916988797,411253439,378351721,Not Truck
373,620560383,408331723,587637914,324667573,1274157118,434172955,591082993,597007246,1108828470,620357859,1349452592,667880269,1012495193,749524438,813745091,118184423,676605330,504883945,649221562,351831387,502147981,265158401,336101898,260777184,253218404,98536639,173561631,Not Truck
374,790495232,390842984,92617591,137329745,166479584,193775174,212241105,136839803,135632123,154543747,207265482,56488914,262458445,12678887,108590828,138450597,17012683,12780948,52196533,46206086,61947173,37400190,28492562,36758364,46000740,115702392,72983671,Not Truck
375,817954817,279125082,423183345,897026541,428142061,890654821,586223622,1098455764,1037846433,189117973,1281398618,551310705,362867100,1105235576,1005192658,793244466,922418210,623379175,363831262,796724645,1224115590,481799932,680898160,369568230,213110038,293616471,869915028,Not Truck
376,193855488,463908225,624878600,1108393572,1240382092,449188307,431204889,804598978,1179706390,371156717,1000872953,891822818,292448861,545600533,1019363762,596555873,504483594,998714270,464497250,577301380,690878005,1103250874,994281327,324381873,499396427,875118013,509894546,Not Truck
377,548274176,835751365,599465201,630667054,896455708,1236966860,678717203,1403109126,598430919,691624728,1062504934,828889087,328420967,450325531,1033885432,932449268,860728582,907915699,1084391930,916475783,429624073,781834212,917653884,519001508,624300319,872705064,218907207,Not Truck
378,347865088,230960858,61485098,117065283,636774413,89583720,217911003,70898215,146896710,102371647,368409830,291834059,107349508,385693833,218758598,406432112,90597540,216207822,242569090,114348470,164081329,89407462,194243756,130759643,116270588,116104306,98214491,Not Truck
379,914817023,1151732574,806636366,1223996766,981473044,1008706472,854341031,903060495,1292652202,318767501,1092560586,741805621,738127824,678133074,916828334,901594992,661706743,1057652487,920718160,1061511040,905427261,1191589082,857712678,1043254551,1205261124,267144475,797132078,Not Truck
380,803340287,452338295,357832156,555842472,287833701,1010576635,837922248,688861255,232376535,786515179,54861696,526794617,374322903,445078362,248011283,79001738,193037353,201955986,67657326,414289635,879556404,103613255,150025438,378797016,98575512,99654497,117103443,Not Truck
381,504954880,597480110,542078794,104492060,570367239,345542023,558673059,446829687,796598049,538523650,374009097,761085870,836037903,1084528438,1001360667,1050278001,762856937,330061753,515940776,382785582,456834970,465731525,521160120,819817132,504020748,620129530,999096061,Not Truck
382,868024320,493059020,415376111,291410560,362608005,168149700,35844777,144663435,82827367,116344942,42000651,75193071,67789650,55383736,27009619,77363755,116688205,35318675,54127320,56052707,28806147,87437035,114377031,56808126,50450760,15234477,52686705,Not Truck
383,790822913,583690488,250339002,407363580,113422113,159628463,710682901,603092347,1401031898,582843590,340639772,567067201,517674816,572768424,461241432,755390440,1058359370,211112650,265595404,229863948,560365685,847047141,1032991823,285673307,846505151,304728651,1027552235,Not Truck
384,1051066369,449442817,442491398,374807162,541755344,514208636,928367793,410667807,585159287,1080578866,445598168,923312309,548832428,864554227,744001440,1151626844,744157765,399155469,415702059,207434567,767072637,390866168,339475373,549097693,292181663,316311488,349882194,Not Truck
385,232456191,439016628,340970481,322872713,263947579,74522875,668518388,1274786464,731428710,494806634,233609527,123522625,692425468,364442723,475608477,449006289,210611644,289242502,260468794,265725359,254240515,94314615,325010749,157972424,333012908,129449468,55097849,Not Truck
386,525795328,623553592,565025951,165849929,103368711,130338491,153448824,176634085,88633714,183234471,150920970,81474467,41561089,191985226,18643638,61990630,71638072,30292416,60639908,110694300,98431679,93540513,32747218,61439431,26352236,90704250,71388500,Not Truck
387,1032388609,221113141,151733213,198091604,282058390,49589190,18698558,14302772,45695959,71393448,39883865,21699839,100163162,36820210,72148617,72895934,53735743,74519950,28883426,148327804,23595827,92137812,28345248,98365846,173025353,73829176,105323783,Not Truck
388,1047199742,493964779,483291629,165929723,186171829,191137168,105346434,111821365,116063821,157807742,61790995,100137635,130047749,64733978,152323661,99816265,170988604,61743207,30998216,28609673,103128397,111026601,26353784,131759480,119870422,98022896,20584147,Not Truck
389,143196160,183837930,646644468,362912604,937674093,566708498,696628069,185189041,960799952,946979309,406032203,694691899,747983718,457716527,615974581,446424168,419785886,231549098,111269117,88389200,185418433,198287759,169624057,19804725,58380843,96315737,80390556,Not Truck
